VARIABLES= "X","Y","Z","CP"
1.0003 0.0000 0.0012 -23.0069
0.9976 0.0000 0.0022 -12.8395
0.9896 0.0000 0.0049 -1.5276
0.9764 0.0000 0.0094 -0.0206
0.9581 0.0000 0.0154 0.4840
0.9348 0.0000 0.0228 0.6918
0.9068 0.0000 0.0313 0.7916
0.8744 0.0000 0.0407 0.8456
0.8378 0.0000 0.0506 0.8776
0.7974 0.0000 0.0608 0.8979
0.7537 0.0000 0.0710 0.9118
0.7070 0.0000 0.0808 0.9217
0.6580 0.0000 0.0900 0.9288
0.6070 0.0000 0.0983 0.9341
0.5548 0.0000 0.1054 0.9379
0.5018 0.0000 0.1112 0.9405
0.4486 0.0000 0.1155 0.9414
0.3959 0.0000 0.1182 0.9405
0.3431 0.0000 0.1184 0.9414
0.2920 0.0000 0.1158 0.9443
0.2434 0.0000 0.1106 0.9463
0.1978 0.0000 0.1030 0.9477
0.1559 0.0000 0.0934 0.9481
0.1182 0.0000 0.0823 0.9467
0.0852 0.0000 0.0701 0.9426
0.0573 0.0000 0.0574 0.9355
0.0346 0.0000 0.0445 0.9271
0.0175 0.0000 0.0320 0.9346
0.0060 0.0000 0.0203 0.9718
0.0001 0.0000 0.0095 0.7748
0.0000 0.0000 0.0000 0.5732
0.0053 0.0000 -0.0079 0.7971
0.0159 0.0000 -0.0138 0.9709
0.0315 0.0000 -0.0178 0.9390
0.0519 0.0000 -0.0200 0.9465
0.0767 0.0000 -0.0205 0.9658
0.1057 0.0000 -0.0197 0.9805
0.1386 0.0000 -0.0176 0.9898
0.1749 0.0000 -0.0147 0.9954
0.2144 0.0000 -0.0112 0.9984
0.2566 0.0000 -0.0075 0.9997
0.3013 0.0000 -0.0038 0.9998
0.3479 0.0000 -0.0006 0.9990
0.3962 0.0000 0.0018 0.9981
0.4469 0.0000 0.0037 0.9975
0.4982 0.0000 0.0054 0.9968
0.5498 0.0000 0.0068 0.9957
0.6009 0.0000 0.0079 0.9945
0.6511 0.0000 0.0084 0.9931
0.6997 0.0000 0.0085 0.9914
0.7463 0.0000 0.0082 0.9894
0.7904 0.0000 0.0075 0.9867
0.8314 0.0000 0.0064 0.9826
0.8688 0.0000 0.0052 0.9758
0.9022 0.0000 0.0039 0.9633
0.9312 0.0000 0.0025 0.9366
0.9555 0.0000 0.0013 0.8738
0.9747 0.0000 0.0002 0.7152
0.9885 0.0000 -0.0006 0.3897
0.9969 0.0000 -0.0011 0.5474
0.9998 0.0000 -0.0012 -11.0452
1.0000 0.0000 0.0000 -23.0069
